"scientificName","catalogNumber","institutionCode","year","month","day","decimalLongitude","decimalLatitude"
"Jubaea chilensis (Molina) Baill.","239822700","iNaturalist",2024,9,2,-71.065215,-32.925346
"Jubaea chilensis (Molina) Baill.","240452376","iNaturalist",2024,9,6,-71.088311,-32.9324
"Jubaea chilensis (Molina) Baill.","240451870","iNaturalist",2024,9,6,-71.088651,-32.92938
"Jubaea chilensis (Molina) Baill.","240452242","iNaturalist",2024,9,6,-71.088129,-32.932064
"Jubaea chilensis (Molina) Baill.","240453175","iNaturalist",2024,9,6,-71.089255,-32.936593
"Jubaea chilensis (Molina) Baill.","239822782","iNaturalist",2024,9,2,-71.065259,-32.924995
"Jubaea chilensis (Molina) Baill.","237997168","iNaturalist",2024,8,25,-71.039898,-32.932635
"Jubaea chilensis (Molina) Baill.","237997019","iNaturalist",2024,8,25,-71.041953,-32.933132
"Jubaea chilensis (Molina) Baill.","151561649","iNaturalist",2021,9,23,-71.029313,-32.941527
"Jubaea chilensis (Molina) Baill.","175859118","iNaturalist",2023,7,30,-71.046237,-32.923271
"Jubaea chilensis (Molina) Baill.","203285234","iNaturalist",2024,3,18,-71.076917,-32.907605
"Jubaea chilensis (Molina) Baill.","117047141","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","239100178","iNaturalist",2024,8,31,-71.035134,-32.937818
"Jubaea chilensis (Molina) Baill.","171641896","iNaturalist",2023,7,7,-71.068269,-32.912774
"Jubaea chilensis (Molina) Baill.","129763599","iNaturalist",2022,8,5,-71.045602,-32.924514
"Jubaea chilensis (Molina) Baill.","117047139","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","130192935","iNaturalist",2022,8,8,-71.041906,-32.932481
"Jubaea chilensis (Molina) Baill.","105997395","iNaturalist",2022,2,1,-71.069406,-32.923903
"Jubaea chilensis (Molina) Baill.","96428989","iNaturalist",2021,9,23,-71.031342,-32.940948
"Jubaea chilensis (Molina) Baill.","238174668","iNaturalist",2024,8,25,-71.04173,-32.930282
"Jubaea chilensis (Molina) Baill.","129763605","iNaturalist",2022,8,5,-71.045602,-32.924514
"Jubaea chilensis (Molina) Baill.","235449150","iNaturalist",2024,8,12,-71.031104,-32.91727
"Jubaea chilensis (Molina) Baill.","238174787","iNaturalist",2024,8,25,-71.041079,-32.931267
"Jubaea chilensis (Molina) Baill.","226800983","iNaturalist",2023,10,27,-71.032331,-32.917577
"Jubaea chilensis (Molina) Baill.","226593545","iNaturalist",2024,7,1,-71.075812,-32.907785
"Jubaea chilensis (Molina) Baill.","178307377","iNaturalist",2023,8,12,-71.078563,-32.908083
"Jubaea chilensis (Molina) Baill.","146925282","iNaturalist",2022,8,15,-71.076129,-32.907923
"Jubaea chilensis (Molina) Baill.","117047143","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","145853203","iNaturalist",2022,9,5,-71.15846,-32.173945
"Jubaea chilensis (Molina) Baill.","145853202","iNaturalist",2022,9,5,-71.15846,-32.173945
"Jubaea chilensis (Molina) Baill.","129763601","iNaturalist",2022,8,5,-71.045602,-32.924514
"Jubaea chilensis (Molina) Baill.","117047140","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","196219676","iNaturalist",2024,1,8,-71.03177,-32.917552
"Jubaea chilensis (Molina) Baill.","145853204","iNaturalist",2022,9,5,-71.15846,-32.173945
"Jubaea chilensis (Molina) Baill.","138887641","iNaturalist",2022,10,14,-71.029056,-32.938142
"Jubaea chilensis (Molina) Baill.","224796542","iNaturalist",2024,6,23,-71.067462,-32.912797
"Jubaea chilensis (Molina) Baill.","117047133","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","117047134","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","117047138","iNaturalist",2022,5,14,-71.076824,-32.907457
"Jubaea chilensis (Molina) Baill.","235226571","iNaturalist",2024,8,11,-71.04479,-32.925958
"Jubaea chilensis (Molina) Baill.","191222016","iNaturalist",2023,11,12,-71.036128,-32.916099
"Jubaea chilensis (Molina) Baill.","175859120","iNaturalist",2023,7,30,-71.034502,-32.916698
"Jubaea chilensis (Molina) Baill.","180383711","iNaturalist",2023,8,25,-71.045833,-32.923788
"Jubaea chilensis (Molina) Baill.","176700849","iNaturalist",2023,8,4,-71.069114,-32.924758
"Jubaea chilensis (Molina) Baill.","180563205","iNaturalist",2023,8,27,-71.033391,-32.914331
"Jubaea chilensis (Molina) Baill.","224294852","iNaturalist",2012,12,1,-71.12571,-32.953296
"Jubaea chilensis (Molina) Baill.","238174901","iNaturalist",2024,8,25,-71.040261,-32.931599
"Jubaea chilensis (Molina) Baill.","203918014","iNaturalist",2024,3,24,-71.045282,-32.92509
"Jubaea chilensis (Molina) Baill.","203541858","iNaturalist",2024,3,22,-71.085933,-32.927613
"Jubaea chilensis (Molina) Baill.","237996788","iNaturalist",2024,8,25,-71.041107,-32.931924
"Jubaea chilensis (Molina) Baill.","238175033","iNaturalist",2024,8,25,-71.037559,-32.931533
"Jubaea chilensis (Molina) Baill.","183602779","iNaturalist",2023,9,15,-71.040952,-32.935014
"Jubaea chilensis (Molina) Baill.","127034087","iNaturalist",2022,7,19,-71.045395,-32.925047
"Jubaea chilensis (Molina) Baill.","236564701","iNaturalist",2024,8,18,-71.077716,-32.907367
"Jubaea chilensis (Molina) Baill.","237997389","iNaturalist",2024,8,25,-71.04005,-32.931233
"Jubaea chilensis (Molina) Baill.","239100670","iNaturalist",2024,8,31,-71.039494,-32.933548
"Jubaea chilensis (Molina) Baill.","238174625","iNaturalist",2024,8,25,-71.041924,-32.930092
"Jubaea chilensis (Molina) Baill.","239100351","iNaturalist",2024,8,31,-71.026941,-32.939766
"Jubaea chilensis (Molina) Baill.","239100665","iNaturalist",2024,8,31,-71.031219,-32.939629
"Jubaea chilensis (Molina) Baill.","238003643","iNaturalist",2024,8,24,-71.084275,-29.9783
"Jubaea chilensis (Molina) Baill.","145853201","iNaturalist",2022,9,5,-71.15846,-32.173945
"Jubaea chilensis (Molina) Baill.","206265054","iNaturalist",2023,9,24,-71.076007,-32.940334
"Jubaea chilensis (Molina) Baill.","239100666","iNaturalist",2024,8,31,-71.038393,-32.9351
"Jubaea chilensis (Molina) Baill.","138887647","iNaturalist",2022,10,14,-71.029056,-32.938142
"Jubaea chilensis (Molina) Baill.","229137092","iNaturalist",2024,7,13,-71.068939,-32.924522
"Jubaea chilensis (Molina) Baill.","192962295","iNaturalist",2023,12,2,-71.03176,-32.917493
"Jubaea chilensis (Molina) Baill.","196363361","iNaturalist",2024,1,8,-71.043008,-32.922871
"Jubaea chilensis (Molina) Baill.","204173888","iNaturalist",2011,8,21,-71.12828,-32.915533
"Jubaea chilensis (Molina) Baill.","236961725","iNaturalist",2024,8,20,-71.477816,-33.54566
"Jubaea chilensis (Molina) Baill.","232465914","iNaturalist",2024,7,27,-71.230095,-34.000989
"Jubaea chilensis (Molina) Baill.","230636548","iNaturalist",2024,7,18,-71.569536,-33.112139
"Jubaea chilensis (Molina) Baill.","230914159","iNaturalist",2016,4,16,-71.087114,-32.935321
"Jubaea chilensis (Molina) Baill.","229901125","iNaturalist",2024,7,17,-71.230682,-32.446379
"Jubaea chilensis (Molina) Baill.","230742774","iNaturalist",2021,10,9,-71.122433,-29.958795
"Jubaea chilensis (Molina) Baill.","230914160","iNaturalist",2016,4,16,-71.087114,-32.935321
"Jubaea chilensis (Molina) Baill.","212722066","iNaturalist",2024,4,30,-71.410187,-33.320657
"Jubaea chilensis (Molina) Baill.","212722032","iNaturalist",2024,4,30,-71.409344,-33.32156
"Jubaea chilensis (Molina) Baill.","211998899","iNaturalist",2024,4,27,-70.759183,-28.578992
"Jubaea chilensis (Molina) Baill.","208924667","iNaturalist",2005,3,18,-71.09061,-32.925503
"Jubaea chilensis (Molina) Baill.","206049003","iNaturalist",2024,4,7,-71.093594,-33.004465
"Jubaea chilensis (Molina) Baill.","201691245","iNaturalist",2024,3,8,-71.085028,-32.944491
"Jubaea chilensis (Molina) Baill.","201407353","iNaturalist",2024,3,4,-71.502832,-34.740158
"Jubaea chilensis (Molina) Baill.","201164905","iNaturalist",2023,8,6,-71.085967,-32.927671
"Jubaea chilensis (Molina) Baill.","201053224","iNaturalist",2023,10,7,-71.041439,-32.931284
"Jubaea chilensis (Molina) Baill.","201311483","iNaturalist",2023,4,23,-71.041114,-32.925007
"Jubaea chilensis (Molina) Baill.","200839811","iNaturalist",2024,2,23,-70.99793,-33.004468
"Jubaea chilensis (Molina) Baill.","201009942","iNaturalist",2022,7,2,-71.044549,-32.926381
"Jubaea chilensis (Molina) Baill.","200545395","iNaturalist",2023,6,15,-71.093441,-33.006132
"Jubaea chilensis (Molina) Baill.","200545390","iNaturalist",2023,6,15,-71.1055,-33.006441
"Jubaea chilensis (Molina) Baill.","199933101","iNaturalist",2024,2,20,-71.092327,-32.913222
"Jubaea chilensis (Molina) Baill.","199933170","iNaturalist",2024,2,20,-71.089654,-32.918948
"Jubaea chilensis (Molina) Baill.","198614357","iNaturalist",2023,12,12,-71.09249,-32.958104
"Jubaea chilensis (Molina) Baill.","197824061","iNaturalist",2016,6,11,-71.026779,-32.999536
"Jubaea chilensis (Molina) Baill.","197273580","iNaturalist",2024,1,9,-71.555452,-33.086801
"Jubaea chilensis (Molina) Baill.","197010831","iNaturalist",2022,4,12,-71.57367,-33.07753
"Jubaea chilensis (Molina) Baill.","197004790","iNaturalist",2022,4,12,-71.56873,-33.079653
"Jubaea chilensis (Molina) Baill.","196762327","iNaturalist",2024,1,13,-71.51528,-33.0661
"Jubaea chilensis (Molina) Baill.","194203957","iNaturalist",2023,11,18,-71.149811,-34.184191
"Jubaea chilensis (Molina) Baill.","194106661","iNaturalist",2014,12,9,-71.13339,-32.963625
"Jubaea chilensis (Molina) Baill.","192451272","iNaturalist",2023,11,26,-71.084123,-32.995051
"Jubaea chilensis (Molina) Baill.","189747297","iNaturalist",2023,11,1,-71.086032,-32.934877
"Jubaea chilensis (Molina) Baill.","189747298","iNaturalist",2023,11,1,-71.086075,-32.934931
"Jubaea chilensis (Molina) Baill.","189709212","iNaturalist",2023,11,1,-71.087618,-32.937955
"Jubaea chilensis (Molina) Baill.","188929487","iNaturalist",2023,10,25,-71.088982,-32.920494
"Jubaea chilensis (Molina) Baill.","187645686","iNaturalist",2023,4,23,-70.763126,-34.335506
"Jubaea chilensis (Molina) Baill.","187442545","iNaturalist",2023,10,12,-71.553946,-33.09049
"Jubaea chilensis (Molina) Baill.","183297417","iNaturalist",2023,9,13,-71.182941,-31.923681
"Jubaea chilensis (Molina) Baill.","182194307","iNaturalist",2023,9,7,-71.123237,-29.957677
"Jubaea chilensis (Molina) Baill.","524","UCh",2012,NA,NA,-71.405681,-35.694939
"Jubaea chilensis (Molina) Baill.","177549765","iNaturalist",2023,7,30,-71.065262,-32.840043
"Jubaea chilensis (Molina) Baill.","177943798","iNaturalist",2023,8,11,-71.417831,-33.097076
"Jubaea chilensis (Molina) Baill.","177549778","iNaturalist",2023,7,30,-71.06037,-32.840259
"Jubaea chilensis (Molina) Baill.","177549789","iNaturalist",2023,7,30,-71.063889,-32.841052
"Jubaea chilensis (Molina) Baill.","177943758","iNaturalist",2023,8,11,-71.41713,-33.097385
"Jubaea chilensis (Molina) Baill.","177549769","iNaturalist",2023,7,30,-71.060627,-32.841629
"Jubaea chilensis (Molina) Baill.","177549792","iNaturalist",2023,7,30,-71.06376,-32.840334
"Jubaea chilensis (Molina) Baill.","177549784","iNaturalist",2023,7,30,-71.058996,-32.841701
"Jubaea chilensis (Molina) Baill.","177883966","iNaturalist",2022,4,16,-71.609346,-33.136669
"Jubaea chilensis (Molina) Baill.","177549796","iNaturalist",2023,7,30,-71.061743,-32.841268
"Jubaea chilensis (Molina) Baill.","177549771","iNaturalist",2023,7,30,-71.05831,-32.841773
"Jubaea chilensis (Molina) Baill.","177549791","iNaturalist",2023,7,30,-71.060198,-32.841052
"Jubaea chilensis (Molina) Baill.","177549783","iNaturalist",2023,7,30,-71.06243,-32.83997
"Jubaea chilensis (Molina) Baill.","176333111","iNaturalist",2022,8,28,-71.559151,-33.085497
"Jubaea chilensis (Molina) Baill.","176087999","iNaturalist",2023,7,29,-71.084755,-32.923388
"Jubaea chilensis (Molina) Baill.","175427526","iNaturalist",2022,8,28,-71.559223,-33.091215
"Jubaea chilensis (Molina) Baill.","176333106","iNaturalist",2022,8,28,-71.559006,-33.085447
"Jubaea chilensis (Molina) Baill.","175993477","iNaturalist",2022,8,28,-71.558196,-33.085787
"Jubaea chilensis (Molina) Baill.","175427524","iNaturalist",2022,8,28,-71.55921,-33.091055
"Jubaea chilensis (Molina) Baill.","175993470","iNaturalist",2022,8,28,-71.558206,-33.086208
"Jubaea chilensis (Molina) Baill.","175993475","iNaturalist",2022,8,28,-71.558085,-33.085775
"Jubaea chilensis (Molina) Baill.","176333108","iNaturalist",2022,8,28,-71.559191,-33.08537
"Jubaea chilensis (Molina) Baill.","175993474","iNaturalist",2022,8,28,-71.558259,-33.08629
"Jubaea chilensis (Molina) Baill.","175427523","iNaturalist",2022,8,28,-71.559446,-33.090762
"Jubaea chilensis (Molina) Baill.","175427532","iNaturalist",2022,8,28,-71.558907,-33.091128
"Jubaea chilensis (Molina) Baill.","175428537","iNaturalist",2022,8,28,-71.558624,-33.086247
"Jubaea chilensis (Molina) Baill.","175060038","iNaturalist",2022,8,28,-71.561988,-33.087967
"Jubaea chilensis (Molina) Baill.","175427522","iNaturalist",2022,8,28,-71.561877,-33.088477
"Jubaea chilensis (Molina) Baill.","174942360","iNaturalist",2022,8,28,-71.564524,-33.086343
"Jubaea chilensis (Molina) Baill.","174942368","iNaturalist",2022,8,28,-71.563663,-33.086828
"Jubaea chilensis (Molina) Baill.","175428535","iNaturalist",2022,8,28,-71.55868,-33.091107
"Jubaea chilensis (Molina) Baill.","175427530","iNaturalist",2022,8,28,-71.55908,-33.091234
"Jubaea chilensis (Molina) Baill.","175060039","iNaturalist",2022,8,28,-71.562054,-33.088503
"Jubaea chilensis (Molina) Baill.","174942363","iNaturalist",2022,8,28,-71.56344,-33.086759
"Jubaea chilensis (Molina) Baill.","174942362","iNaturalist",2022,8,28,-71.564256,-33.08708
"Jubaea chilensis (Molina) Baill.","174943110","iNaturalist",2022,8,28,-71.563541,-33.086675
"Jubaea chilensis (Molina) Baill.","174614148","iNaturalist",2023,7,9,-71.414894,-33.108231
"Jubaea chilensis (Molina) Baill.","174886345","iNaturalist",2022,8,28,-71.563889,-33.087342
"Jubaea chilensis (Molina) Baill.","174931913","iNaturalist",2022,8,28,-71.565595,-33.085667
"Jubaea chilensis (Molina) Baill.","174931910","iNaturalist",2022,8,28,-71.56561,-33.085897
"Jubaea chilensis (Molina) Baill.","174762520","iNaturalist",2022,8,28,-71.566003,-33.086875
"Jubaea chilensis (Molina) Baill.","174614347","iNaturalist",2023,7,23,-71.451668,-33.079243
"Jubaea chilensis (Molina) Baill.","174916647","iNaturalist",2022,8,28,-71.564639,-33.087975
"Jubaea chilensis (Molina) Baill.","174918957","iNaturalist",2022,8,28,-71.566005,-33.086872
"Jubaea chilensis (Molina) Baill.","174931911","iNaturalist",2022,8,28,-71.566459,-33.086028
"Jubaea chilensis (Molina) Baill.","174886342","iNaturalist",2022,8,28,-71.563036,-33.086649
"Jubaea chilensis (Molina) Baill.","174613955","iNaturalist",2023,7,9,-71.413437,-33.107998
"Jubaea chilensis (Molina) Baill.","174886344","iNaturalist",2022,8,28,-71.563792,-33.087484
"Jubaea chilensis (Molina) Baill.","174931918","iNaturalist",2022,8,28,-71.56466,-33.085419
"Jubaea chilensis (Molina) Baill.","174759039","iNaturalist",2022,8,28,-71.566247,-33.087668
"Jubaea chilensis (Molina) Baill.","173983541","iNaturalist",2022,8,28,-71.564954,-33.087813
"Jubaea chilensis (Molina) Baill.","174613892","iNaturalist",2023,7,9,-71.415565,-33.10672
"Jubaea chilensis (Molina) Baill.","174614012","iNaturalist",2023,7,19,-71.445618,-33.075504
"Jubaea chilensis (Molina) Baill.","174916644","iNaturalist",2022,8,28,-71.564477,-33.08783
"Jubaea chilensis (Molina) Baill.","174759036","iNaturalist",2022,8,28,-71.565721,-33.088222
"Jubaea chilensis (Molina) Baill.","174918954","iNaturalist",2022,8,28,-71.566231,-33.08789
"Jubaea chilensis (Molina) Baill.","174759033","iNaturalist",2022,8,28,-71.565064,-33.088029
"Jubaea chilensis (Molina) Baill.","174759044","iNaturalist",2022,8,28,-71.567243,-33.088146
"Jubaea chilensis (Molina) Baill.","174164166","iNaturalist",2022,8,28,-71.564893,-33.087855
"Jubaea chilensis (Molina) Baill.","174762518","iNaturalist",2022,8,28,-71.566416,-33.086968
"Jubaea chilensis (Molina) Baill.","174916651","iNaturalist",2022,8,28,-71.564547,-33.0883
"Jubaea chilensis (Molina) Baill.","174759041","iNaturalist",2022,8,28,-71.566845,-33.087655
"Jubaea chilensis (Molina) Baill.","172607917","iNaturalist",2022,8,28,-71.564487,-33.087905
"Jubaea chilensis (Molina) Baill.","172607913","iNaturalist",2022,8,28,-71.564467,-33.08776
"Jubaea chilensis (Molina) Baill.","172607926","iNaturalist",2022,8,28,-71.565094,-33.087715
"Jubaea chilensis (Molina) Baill.","172607918","iNaturalist",2022,8,28,-71.564357,-33.087773
"Jubaea chilensis (Molina) Baill.","172607925","iNaturalist",2022,8,28,-71.564807,-33.087719
"Jubaea chilensis (Molina) Baill.","172597082","iNaturalist",2022,8,28,-71.562631,-33.090387
"Jubaea chilensis (Molina) Baill.","172607919","iNaturalist",2022,8,28,-71.564636,-33.087983
"Jubaea chilensis (Molina) Baill.","172594978","iNaturalist",2022,8,28,-71.56361,-33.088759
"Jubaea chilensis (Molina) Baill.","172578319","iNaturalist",2022,8,28,-71.563262,-33.0892
"Jubaea chilensis (Molina) Baill.","172597087","iNaturalist",2022,8,28,-71.563151,-33.090454
"Jubaea chilensis (Molina) Baill.","172597079","iNaturalist",2022,8,28,-71.563164,-33.089817
"Jubaea chilensis (Molina) Baill.","172607924","iNaturalist",2022,8,28,-71.564564,-33.087635
"Jubaea chilensis (Molina) Baill.","172578323","iNaturalist",2022,8,28,-71.563373,-33.089153
"Jubaea chilensis (Molina) Baill.","172578317","iNaturalist",2022,8,28,-71.563066,-33.089283
"Jubaea chilensis (Molina) Baill.","172597084","iNaturalist",2022,8,28,-71.563063,-33.090019
"Jubaea chilensis (Molina) Baill.","172234308","iNaturalist",2022,8,28,-71.562821,-33.088932
"Jubaea chilensis (Molina) Baill.","172235320","iNaturalist",2022,8,28,-71.562987,-33.089059
"Jubaea chilensis (Molina) Baill.","172230196","iNaturalist",2022,8,28,-71.563033,-33.088646
"Jubaea chilensis (Molina) Baill.","172230193","iNaturalist",2022,8,28,-71.562734,-33.08871
"Jubaea chilensis (Molina) Baill.","171107401","iNaturalist",2022,8,28,-71.562632,-33.088682
"Jubaea chilensis (Molina) Baill.","172234310","iNaturalist",2022,8,28,-71.562915,-33.088939
"Jubaea chilensis (Molina) Baill.","172234805","iNaturalist",2022,8,28,-71.563124,-33.088963
"Jubaea chilensis (Molina) Baill.","172234801","iNaturalist",2022,8,28,-71.562917,-33.089034
"Jubaea chilensis (Molina) Baill.","172230194","iNaturalist",2022,8,28,-71.562762,-33.088717
"Jubaea chilensis (Molina) Baill.","171148630","iNaturalist",2023,3,11,-71.61251,-33.121408
"Jubaea chilensis (Molina) Baill.","172234307","iNaturalist",2022,8,28,-71.56279,-33.088882
"Jubaea chilensis (Molina) Baill.","171100026","iNaturalist",2022,8,28,-71.562495,-33.088892
"Jubaea chilensis (Molina) Baill.","170174974","iNaturalist",2022,8,28,-71.562141,-33.088321
"Jubaea chilensis (Molina) Baill.","171100027","iNaturalist",2022,8,28,-71.562644,-33.088491
"Jubaea chilensis (Molina) Baill.","170790465","iNaturalist",2023,6,13,-71.085495,-32.92759
"Jubaea chilensis (Molina) Baill.","170025715","iNaturalist",2023,6,14,-71.301403,-34.291063
"Jubaea chilensis (Molina) Baill.","170174973","iNaturalist",2022,8,28,-71.561872,-33.088483
"Jubaea chilensis (Molina) Baill.","170134987","iNaturalist",2022,8,28,-71.56093,-33.088356
